2234,GIZ,SERVICIOS_EXTERNOS_GIZ,CONSULTOR 4,R2,Diseño de un sistema piloto de monitoreo de biodiversidad - Estudio de costo-eficiencia del sistema de monitoreo de biodiversidad. ,1,"47609,63","47609,63"
2131,GIZ,SERVICIOS_EXTERNOS_GIZ,CONSULTOR 5,R3,Implementación de un sistema de monitoreo de biodiversidad - Sistematización de registros y actualizacion de base de datos de registros de camaras trampa. Consultor por producto.,1,"37029,69","37029,69"
2131,GIZ,SERVICIOS_EXTERNOS_GIZ,GUIAS LOCALS,R3,Implementación de un sistema de monitoreo de biodiversidad - Apoyo de expertos o guias locales,1,"20313,48","20313,48"
2131,GIZ,SERVICIOS_EXTERNOS_GIZ,CONSULTOR 6,R3,Implementación de un sistema de monitoreo de biodiversidad - Sistematización de registros y actualizacion de base de datos de registros acustícos. Consultor por producto.,1,"7405,94","7405,94"
2131,GIZ,SERVICIOS_EXTERNOS_GIZ,ALQUILER MOTOCICLETAS,R3,Implementación de un sistema de monitoreo de biodiversidad - Alquiler de motocicletas (desplazamiento en campo),1,"15235,07","15235,07"
2151,GIZ,SERVICIOS_EXTERNOS_GIZ,ALQUILER DE SALÓN,R2,Diseño de un sistema piloto de monitoreo de biodiversidad - Alquiler de salas (Capacitaciones),1,"28565,81","28565,81"
2114,GIZ,SERVICIOS_EXTERNOS_GIZ,ALQUILER DE SALÓN,R1,Desarrollo de un marco conceptual de un sistema piloto de monitoreo de biodiversidad - Alquiler de salas,1,"28565,81","28565,81"
2151,GIZ,SERVICIOS_EXTERNOS_GIZ,ALIMENTACION / VIVERES,R2,Diseño de un sistema piloto de monitoreo de biodiversidad - Alimentación (Capacitaciones),1,"8887,16","8887,16"
2131,GIZ,SERVICIOS_EXTERNOS_GIZ,ALIMENTACION / VIVERES,R3,Implementación de un sistema de monitoreo de biodiversidad - Alimentación,1,"2221,75","2221,75"
2151,GIZ,SERVICIOS_EXTERNOS_GIZ,DISEÑO Y DIAGRAMACION MATERIAL COMUNICACIONAL,R2,"Diseño de un sistema piloto de monitoreo de biodiversidad -  Diseno, diagramación e impresión de protocolos de toma de datos y análisis (Capacitaciones)",1,"29623,75","29623,75"
2151,GIZ,GASTOS_DE_VIAJE_GIZ,VIÁTICOS,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Viaticos de ciudad nacional (Capacitaciones),1,"16927,93","16927,93"
2131,GIZ,GASTOS_DE_VIAJE_GIZ,VIÁTICOS,R3,Implementación de un sistema de monitoreo de biodiversidad - Viaticos de ciudad nacional,1,"16927,93","16927,93"
2151,GIZ,GASTOS_DE_VIAJE_GIZ,VIATICOS CAMPO,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Viaticos de campo (Capacitaciones),1,"14282,9","14282,9"
2131,GIZ,GASTOS_DE_VIAJE_GIZ,VIATICOS CAMPO,R3,Implementación de un sistema de monitoreo de biodiversidad -  Viaticos de campo,1,"14282,9","14282,9"
2151,GIZ,GASTOS_DE_VIAJE_GIZ,HOSPEDAJE NACIONAL,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Hospedaje para participantes de talleres (Capacitaciones),1,"63479,53","63479,53"
2151,GIZ,GASTOS_DE_VIAJE_GIZ,PASAJES TERRESTRES NACIONALES,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Transporte de participantes de taller,1,"31739,8","31739,8"
2151,GIZ,GASTOS_DE_VIAJE_GIZ,PASAJES AEREOS NACIONALES,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Pasajes aéreos (Capacitaciones),1,"47609,71","47609,71"
2131,GIZ,GASTOS_DE_VIAJE_GIZ,PASAJES AEREOS NACIONALES,R3,Implementación de un sistema de monitoreo de biodiversidad  -  Pasajes aéreos,1,"47609,71","47609,71"
2151,GIZ,GASTOS_DE_VIAJE_GIZ,TRANSPORTE LOCAL,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Transporte taxis aeropuerto La Paz (Capacitaciones),1,"9521,99","9521,99"
2131,GIZ,GASTOS_DE_VIAJE_GIZ,TRANSPORTE LOCAL,R3,Implementación de un sistema de monitoreo de biodiversidad  -  Transporte taxis aeropuerto La Paz,1,"9521,99","9521,99"
2151,GIZ,GASTOS_DE_VIAJE_GIZ,TRANSPORTE LOCAL,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Transporte taxis aeropuerto Cobija (Capacitaciones),1,"2221,83","2221,83"
2131,GIZ,GASTOS_DE_VIAJE_GIZ,TRANSPORTE LOCAL,R3,Implementación de un sistema de monitoreo de biodiversidad -  Transporte taxis aeropuerto Cobija,1,"2221,83","2221,83"
2134,GIZ,EQUIPOS_Y_MATERIALES_GIZ,LICENCIAS SOFTWARE,R3,Implementación de un sistema de monitoreo de biodiversidad -  Licencias/creditos ArcGIS Pro,1,"8463,96","8463,96"
2134,GIZ,EQUIPOS_Y_MATERIALES_GIZ,LICENCIAS SOFTWARE,R3,Implementación de un sistema de monitoreo de biodiversidad -  Licencias/creditos Google Colab,1,"31739,8","31739,8"
2131,GIZ,EQUIPOS_Y_MATERIALES_GIZ,CAMARAS TRAMPA,R3,Implementación de un sistema de monitoreo de biodiversidad -  Camaras Trampa Bushnell,1,"206308,49","206308,49"
2131,GIZ,EQUIPOS_Y_MATERIALES_GIZ,SENSORES ACÚSTICOS,R3,Implementación de un sistema de monitoreo de biodiversidad -  Sensores acústicos,1,"89929,36","89929,36"
2131,GIZ,EQUIPOS_Y_MATERIALES_GIZ,MEMORIA SD,R3,Implementación de un sistema de monitoreo de biodiversidad -  90 Memorias SD 32 Gb,1,"25391,81","25391,81"
2131,GIZ,EQUIPOS_Y_MATERIALES_GIZ,EQUIPOS IT,R3,Implementación de un sistema de monitoreo de biodiversidad -  Discos Externos de 2 Gb,1,"9310,35","9310,35"
2131,GIZ,EQUIPOS_Y_MATERIALES_GIZ,EQUIPOS IT,R3,Implementación de un sistema de monitoreo de biodiversidad -  Monitor de 24 pulgadas,1,"2848,73","2848,73"
2131,GIZ,EQUIPOS_Y_MATERIALES_GIZ,EQUIPOS IT,R3,Implementación de un sistema de monitoreo de biodiversidad -  Laptops Core I5,1,"22217,82","22217,82"
2131,GIZ,EQUIPOS_Y_MATERIALES_GIZ,EQUIPOS IT,R3,"Implementación de un sistema de monitoreo de biodiversidad -  Disco duro de 1 TB, 7200 RPM, SAS 2.0 6 GB/s 16 MB.",1,"5078,33","5078,33"
2131,GIZ,OTROS_COSTOS_CONSUMIBLES,COMBUSTIBLE,R3,Implementación de un sistema de monitoreo de biodiversidad -  Combustible ,1,"27753,04","27753,04"
2131,GIZ,OTROS_COSTOS_CONSUMIBLES,MANTENIMIENTO VEHÍCULOS,R3,Implementación de un sistema de monitoreo de biodiversidad -  Mantenimiento vehiculos institucionales,1,"15858,88","15858,88"
2151,GIZ,OTROS_COSTOS_CONSUMIBLES,MATERIAL DE ESCRITORIO,R2,Diseño de un sistema piloto de monitoreo de biodiversidad -  Material de escritorio para talleres,1,"4757,66","4757,66"
2131,GIZ,OTROS_COSTOS_CONSUMIBLES,PILAS ALCALINAS,R3,Implementación de un sistema de monitoreo de biodiversidad -  Pilas AA para funcionamiento de cámaras trampa y sensores,1,"23788,32","23788,32"
2152,MOORE,OTROS_GASTOS_DIRECTOS,CAPACITACIONES,3,Capacitar a las comunidades sobre la normativa minera,1,147800,147800
2152,MOORE,OTROS_GASTOS_DIRECTOS,"VIÁTICOS, ALIMENTACIÓN E IMPREVISTOS","3, 5",Organización de logistica de talleres de capacitaciones y Conferencia Internacional,1,110000,110000
2262,MOORE,OTROS_GASTOS_DIRECTOS,COMUNICACIONES Y PUBLICACIONE,8,Elaborar una cartilla informativa sobre normativa minera,1,26600,26600
2252,MOORE,CONSULTORES_Y_CONTRATISTAS,CONSULTORES,"2,4","Actualizar el geoportal con la region MAP, y publicacion de reportes",1,20900,20900
2212,AAF9_PANDO,MATERIALES_DE_DIVULGACION,MATERIALES DE PROMOCIÓN Y COMUNICACIÓN,2,"B.1. Inicio de la gestión en el Área Protegida Municipal ""Arroyo Guarichona"", Departamento del Beni.",1,0,0
2252,EROL_2,CONSULTING_EROL_2,CONSULTORÍA MÓDULO OBSERVATORIO,R3,R.3 Creación de una red regional de promoción e intercambio de datos para la integración de políticas,1,48720,48720
2142,AAF9_PANDO,EQUIPOS_Y_SUMINISTROS_AAF,INSUMOS Y EQUIPAMIENTO,A2.2,A2.2 (Estacion meteorológica HOBO-DAVIS),1,50000,50000
2153,AAF9_PANDO,TALLERES_Y_REUNIONES,TALLERES,A2.3,"A2.3 (Capacitacion técnicos RECPA en ""Meteorología y climatología: Análisis de datos climáticos"")",1,25000,25000
2132,AAF9_BENI,EQUIPOS_Y_SUMINISTROS_AAF,INSUMOS Y EQUIPAMIENTO,A 2.1. Area C,A2.1 AreaC (Desarrollo de aplicativo en GEE para monitoreo de áreas inundadas),1,20000,20000
2253,AAF9_BENI,EQUIPOS_Y_SUMINISTROS_AAF,INSUMOS Y EQUIPAMIENTO,A2.1 Area C,A2.1 Area C (Desarrollo de geoportal Beni),1,35000,35000
2114,AAF9_PANDO,EQUIPOS_Y_SUMINISTROS_AAF,INSUMOS Y EQUIPAMIENTO,A 2.1 ,A2.1: AREA B - TAHUAMANU ORTHON,1,20000,20000
2131,AAF9_PANDO,EQUIPOS_Y_SUMINISTROS_AAF,INSUMOS Y EQUIPAMIENTO,A2.3,A2.3: AREA D - APM LAGOS DE SAN PEDRO,1,12000,12000
2212,AAF9_BENI,MATERIALES_DE_DIVULGACION,MATERIALES DE PROMOCIÓN Y COMUNICACIÓN,"A2,1","A2.1: AREA C - INICIO DE LA GESTIÓN APM ""ARROYO GUARICHONA""",1,15000,15000
2281,AAF9_PANDO,EQUIPOS_Y_SUMINISTROS_AAF,INSUMOS Y EQUIPAMIENTO,A24 area E,Equipamiento EBT,1,118000,118000
3111,BID_PV,TALLERES_BID_PV,TALLERES,211,ND,1,1200,1200
3111,BID_PV,TALLERES_BID_PV,TALLERES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,46148,46148
3111,BID_PV,VIAJES_BID_PV,VIÁTICOS,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,8037,8037
3111,BID_PV,VIAJES_BID_PV,COMBUSTIBLE,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,1492,1492
3111,BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,22539,22539
3111,SUECIA_PV,VIAJES_SUECIA_PV,VIÁTICOS,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,2456,2456
3111,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES TERRESTRES NACIONALES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,2355,2355
3111,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES AÉREOS NACIONALES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,2836,2836
3111,SUECIA_PV,VIAJES_SUECIA_PV,HOSPEDAJE NACIONAL,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,983,983
3111,SUECIA_PV,COMUNICACIÓN_Y_DIFUSIÓN,IMPRESIONES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,13134,13134
3112,BID_PV,TALLERES_BID_PV,TALLERES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,30765,30765
3112,BID_PV,VIAJES_BID_PV,VIÁTICOS,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,5358,5358
3112,BID_PV,VIAJES_BID_PV,COMBUSTIBLE,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,995,995
3112,BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,15026,15026
3112,SUECIA_PV,VIAJES_SUECIA_PV,VIÁTICOS,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,1637,1637
3112,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES TERRESTRES NACIONALES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,1570,1570
3112,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES AÉREOS NACIONALES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,1890,1890
3112,SUECIA_PV,COMUNICACIÓN_Y_DIFUSIÓN,IMPRESIONES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,8756,8756
3112,RAINFOREST,SERVICIOS_PROFESIONALES_Y_DE_CONSULTORÍA_RF,CONSULTORES,A3.3 / 2 / 2.4,"Apoyo a la elaboración de planes de manejo en San pedro, Ingavi, Santos Mercado  y Villa Nueva",1,"16474,69","16474,69"
3112,AFD,ESTUDIOS_CONSULTORIAS_AFD,CONS. PLANES COMUN. PFNM,211,Fortalecer el manejo sostenible de bosques .,1,"372943,75","372943,75"
3112,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,MAT. PARA PARCELAS EVAL. POT. PROD.,211,Fortalecer el manejo sostenible de bosques .,1,"5468,5","5468,5"
3112,AFD,COMPRAS_Y_SERVICIOS_EXT_AFD,ALQUILER DE SALÓN (COMUN. Y PUEBLOS),211,Fortalecer el manejo sostenible de bosques .,1,"5555,3","5555,3"
3112,AFD,VIAJES_AFD,HOSPEDAJE ACEAA,211,Fortalecer el manejo sostenible de bosques .,1,"9942,72","9942,72"
3112,EROL_2,CONSULTING_EROL_2,CONSULTORÍAS PARA PLANES COMUNALES DE MANEJO,R1.2.,Apoyo a 8 comunidades de BEI y LSP ,1,62640,62640
3121,BID_PV,TALLERES_BID_PV,TALLERES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,76914,76914
3121,BID_PV,VIAJES_BID_PV,VIÁTICOS,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,13395,13395
3121,BID_PV,VIAJES_BID_PV,COMBUSTIBLE,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,2487,2487
3121,BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,37565,37565
3121,BID_PV,EQUIPAMIENTO,INSUMOS Y EQUIPAMIENTO,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,106527,106527
3121,SUECIA_PV,VIAJES_SUECIA_PV,VIÁTICOS,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,4094,4094
3121,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES TERRESTRES NACIONALES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,3926,3926
3121,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES AÉREOS NACIONALES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,4726,4726
3121,SUECIA_PV,COMUNICACIÓN_Y_DIFUSIÓN,IMPRESIONES,211,Fortalecimiento de capacidades en buenas prácticas de recolección y almacenamiento de frutos.,1,21890,21890
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,CAPACITADORES,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"6077,86","6077,86"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,SUMINISTROS DE OFICINA,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7047,01","7047,01"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALIMENTACIÓN / VÍVERES,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"4365,91","4365,91"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,COMBUSTIBLE,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7748,26","7748,26"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,VIÁTICOS,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7748,26","7748,26"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,PASAJES TERRESTRES NACIONALES,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7748,26","7748,26"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,HOSPEDAJE NACIONAL,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7748,26","7748,26"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE VEHÍCULOS,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7748,26","7748,26"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7178,79","7178,79"
3121,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE SALÓN,A3.4 / 6 / 6.3,"Brindar asistencia técnica e insumos para la implementación de buenas prácticas de cosecha, acopio y transporte de los productos forestales no maderables, en el marco de los planes elaborados.",1,"7748,26","7748,26"
3121,RAINFOREST,VIAJES_RF,COMBUSTIBLE,A3.4 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"3876,06","3876,06"
3121,RAINFOREST,VIAJES_RF,VIÁTICOS,A3.4 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"1531,11","1531,11"
3121,RAINFOREST,VIAJES_RF,PASAJES TERRESTRES NACIONALES,A3.4 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"2342,1","2342,1"
3121,RAINFOREST,VIAJES_RF,PASAJES AÉREOS NACIONALES,A3.4 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"2729,99","2729,99"
3121,RAINFOREST,VIAJES_RF,HOSPEDAJE NACIONAL,A3.4 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"2399,24","2399,24"
3121,RAINFOREST,VIAJES_RF,ALQUILER DE VEHÍCULOS,A3.4 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"4583,99","4583,99"
3121,RAINFOREST,VIAJES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.4 / 7 / 7.7,Viajes para personal de ACEAA para promover manejo sostenible de recursos naturales,1,"4292,78","4292,78"
3121,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,SUMINISTROS DE OFICINA,A3.4 / 5 / 5.2,Promover buenas prácticas de cosecha de frutos y de pesca,1,0,0
3121,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPOS,A3.4 / 5 / 5.2,Promover buenas prácticas de cosecha de frutos ,1,"901,85","901,85"
3121,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,SUMINISTROS DE PROYECTO,A3.4 / 5 / 5.2,Promover buenas prácticas de cosecha de frutos ,1,"1184,05","1184,05"
3121,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,EQUIPO DE PROTECCIÓN PERSONAL,A3.4 / 5 / 5.2,Promover buenas prácticas de cosecha de frutos ,1,"1184,05","1184,05"
3121,RAINFOREST,EQUIPOS_Y_SUMINISTROS_RF,HERRAMIENTAS VARIAS,A3.4 / 5 / 5.2,Promover buenas prácticas de cosecha de frutos ,1,"1184,05","1184,05"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,CAPACITADORES,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,SUMINISTROS DE OFICINA,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALIMENTACIÓN / VÍVERES,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,COMBUSTIBLE,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,VIÁTICOS,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,PASAJES TERRESTRES NACIONALES,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,HOSPEDAJE NACIONAL,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE VEHÍCULOS,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,TALLERES_Y_CAPACITACIONES_RF,ALQUILER DE SALÓN,A3.6 / 6 / 6.4,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"8422,03","8422,03"
3122,RAINFOREST,VIAJES_RF,COMBUSTIBLE,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3122,RAINFOREST,VIAJES_RF,VIÁTICOS,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3122,RAINFOREST,VIAJES_RF,PASAJES TERRESTRES NACIONALES,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3122,RAINFOREST,VIAJES_RF,PASAJES AÉREOS NACIONALES,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3122,RAINFOREST,VIAJES_RF,HOSPEDAJE NACIONAL,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3122,RAINFOREST,VIAJES_RF,ALQUILER DE VEHÍCULOS,A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3122,RAINFOREST,VIAJES_RF,"PAGO PONTÓN, PEAJES, ETC",A3.6 / 7 / 7.7,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"3208,39","3208,39"
3122,RAINFOREST,SERVICIOS_PROFESIONALES_Y_DE_CONSULTORÍA_RF,CONSULTORES,A3.6 / 2 / 2..5 ,"Impulsar la aplicación de buenas prácticas en el manejo sostenible de los recursos hídricos, con énfasis en la pesca, por parte de las comunidades campesinas e indígenas de las áreas protegidas.",1,"224587,35","224587,35"
3131,RE_WILD_2,CONSULTORES_REWILD,CONSULTORES,A1.2,Un reporte de la experiencia piloto de trazabilidad donde se evalúa la factibilidad de su implementación y escalamiento.,1,75000,75000
3212,BID_PV,TALLERES_BID_PV,TALLERES,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,24193,24193
3212,BID_PV,VIAJES_BID_PV,PASAJES TERRESTRES,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,3604,3604
3212,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES TERRESTRES NACIONALES,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,3138,3138
3212,SUECIA_PV,VIAJES_SUECIA_PV,COMBUSTIBLE,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,3378,3378
3212,SUECIA_PV,VIAJES_SUECIA_PV,VIÁTICOS,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,15362,15362
3212,SUECIA_PV,VIAJES_SUECIA_PV,PASAJES AÉREOS NACIONALES,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,10683,10683
3212,SUECIA_PV,VIAJES_SUECIA_PV,HOSPEDAJE NACIONAL,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,0,0
3212,SUECIA_PV,COMUNICACIÓN_Y_DIFUSIÓN,IMPRESIONES,122,Fortalecer capacidades organizativas y de gestión de la FEDAFAP y FACOAP ,1,25828,25828
